,description,base lab cfm,hood inc cfm,sash driven cfm,lab total cfm,savings cad
0,current operation,259.760000000005,0.0,152.65383907391728,412.41383907391736,0.0
1,reduced unoccupied ach,230.7935151068564,0.0,181.70329559691956,412.49681070377267,0.0
2,reduced unoccupied face velocity,259.760000000005,0.0,71.47513250356725,331.2351325035696,405.8935328517387
3,sash reduced 20%,259.760000000005,0.0,75.9345360040565,335.6945360040582,383.5965153492958
4,sash reduced 50%,259.760000000005,0.0,5.425693316040278,265.1856933160446,736.1407287893638
5,"reduced ach, sash reduced 20%",229.82207811348886,0.0,103.36404923271796,333.1861273462044,396.13855863856486
6,"reduced ach, sash reduced 50%",230.57273397200026,0.0,11.936280995670469,242.50901496767102,849.5241205312317
7,"all reduced (ach, face vel, sash 50%)",230.88182756079897,0.0,11.871553840396238,242.75338140119524,848.3022883636106
