,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,194.0,197.0,334,194.0,194.0,197.0
mean,33.3264894776632,314.2540745290475,0.3652694610778443,275.11368814525486,39.48293886639719,294.17020025990206
std,16.863647127194277,121.38816382625343,0.48222808002715445,89.39311269321887,43.690590625259475,100.15174486522882
min,15.82,205.53135999999998,False,210.0,0.16325681359845842,205.53135999999998
25%,16.049999,207.65024,0.0,210.0,2.3697079004423283,208.82512
50%,29.067499416666664,262.74111999999997,0.0,219.8266564266667,16.96097449366121,245.48066277000004
75%,50.88499933333333,400.46831999999995,1.0,295.2558410254167,78.33270250977921,354.19602928
max,55.003331333333335,622.9507199999999,True,494.47147568000014,199.97431377486484,550.24441
