,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,209.0,210.0,334,209.0,209.0,210.0
mean,25.828639771464697,260.3297728994717,0.35029940119760478,243.91343109933288,17.9146641080088,252.0352610682136
std,13.858781447824121,110.12159238686793,0.47777942961475822,76.24325575583242,42.2396554225702,89.33061321878732
min,16.775,207.29709333333335,False,210.0,0.32335753945096146,207.65024
25%,16.912498999999997,207.65024,0.0,210.0,1.6615312301542378,208.82512
50%,17.029999500000002,207.65024,0.0,210.0,1.6615312301629959,208.82512000000003
75%,24.029999,207.65024000000003,1.0,210.0,1.903779823858026,210.55836555833335
max,58.259997999999996,629.30736,True,512.2338000000001,233.7059188185081,539.1258233333333
