,per_hour_hood_data_count,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
2013-10-24 17:00:00-05:00,12,1.0,8751.666666666668,3150.0,0,8151.666666666668,,,,,8151.666666666668,8151.666666666668,0.0,0.0
2013-10-24 18:00:00-05:00,5,1.0,8751.666666666668,3150.0,0,8151.666666666668,,,,,8151.666666666668,8151.666666666668,0.0,0.0
2013-10-24 19:00:00-05:00,6,1.0,8751.666666666668,3150.0,0,8151.666666666668,,,,,8151.666666666668,8151.666666666668,0.0,0.0
2013-10-24 20:00:00-05:00,2,1.0,8751.666666666668,3150.0,0,8151.666666666668,,,,,8151.666666666668,8151.666666666668,0.0,0.0
2013-10-24 21:00:00-05:00,12,1.0,8751.666666666668,3150.0,0,8151.666666666668,,,,,8151.666666666668,8151.666666666668,0.0,0.0
2013-10-24 22:00:00-05:00,15,0.0,3836.6666666666665,3150.0,0,3236.6666666666665,3166.7029231644447,3267.3129599999997,98.70607986608825,3217.007941582222,3236.6666666666665,3267.3129599999997,0.0,30.646293333333233
2013-10-24 23:00:00-05:00,15,1.0,8751.666666666668,3150.0,0,8151.666666666668,3156.2977850400002,3267.3129599999997,106.06362359326843,3211.8053725199998,8151.666666666668,8151.666666666668,0.0,0.0
2013-10-25 00:00:00-05:00,15,3.0,8751.666666666668,3150.0,0,8151.666666666668,3282.938550821111,3267.3129599999997,156.88931749926928,3275.125755410555,8151.666666666668,8151.666666666668,0.0,0.0
2013-10-25 01:00:00-05:00,0,2.0,8751.666666666668,3150.0,0,8151.666666666668,,,,,8151.666666666668,8151.666666666668,0.0,0.0
2013-10-25 02:00:00-05:00,10,0.0,3836.6666666666665,3150.0,0,3236.6666666666665,,,,,3236.6666666666665,3236.6666666666665,0.0,0.0
2013-10-25 03:00:00-05:00,15,1.0,8751.666666666668,3150.0,0,8151.666666666668,3150.0,3267.3129599999997,110.51683010150813,3208.6564799999996,8151.666666666668,8151.666666666668,0.0,0.0
