,per_hour_hood_data_count,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
2013-10-24 17:00:00-05:00,12,1.0,8751.666666666668,3150.0,0,8151.666666666668,,,,,8151.666666666668,8151.666666666668,0.0,0.0
2013-10-24 18:00:00-05:00,5,1.0,8751.666666666668,3150.0,0,8151.666666666668,,,,,8151.666666666668,8151.666666666668,0.0,0.0
2013-10-24 19:00:00-05:00,6,1.0,8751.666666666668,3150.0,0,8151.666666666668,,,,,8151.666666666668,8151.666666666668,0.0,0.0
2013-10-24 20:00:00-05:00,2,1.0,8751.666666666668,3150.0,0,8151.666666666668,,,,,8151.666666666668,8151.666666666668,0.0,0.0
2013-10-24 21:00:00-05:00,12,1.0,8751.666666666668,3150.0,0,8151.666666666668,,,,,8151.666666666668,8151.666666666668,0.0,0.0
2013-10-24 22:00:00-05:00,15,0.0,3836.6666666666665,3150.0,0,3236.6666666666665,3346.4648208666667,3267.3129599999997,55.96881756217613,3306.888890433333,3346.4648208666667,3267.3129599999997,109.79815420000023,30.646293333333233
2013-10-24 23:00:00-05:00,15,1.0,8751.666666666668,3150.0,0,8151.666666666668,3344.2794384833333,3267.3129599999997,54.423518859639444,3305.7961992416663,8151.666666666668,8151.666666666668,0.0,0.0
2013-10-25 00:00:00-05:00,15,3.0,8751.666666666668,3150.0,0,8151.666666666668,3510.903163786111,3267.3129599999997,179.87357111699762,3389.108061893055,8151.666666666668,8151.666666666668,0.0,0.0
2013-10-25 01:00:00-05:00,0,2.0,8751.666666666668,3150.0,0,8151.666666666668,,,,,8151.666666666668,8151.666666666668,0.0,0.0
2013-10-25 02:00:00-05:00,10,0.0,3836.6666666666665,3150.0,0,3236.6666666666665,,,,,3236.6666666666665,3236.6666666666665,0.0,0.0
2013-10-25 03:00:00-05:00,15,1.0,8751.666666666668,3150.0,0,8151.666666666668,3349.283086088889,3267.3129599999997,57.96163201219318,3308.298023044444,8151.666666666668,8151.666666666668,0.0,0.0
