,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,202.0,202.0,330,202.0,202.0,202.0
mean,25.189864084777195,268.6837159295936,0.3606060606060606,268.38413707165154,16.40741066998935,268.53392650062176
std,14.14573587011979,119.42955046311516,0.4809055502813675,111.58202951971357,34.95589450683285,112.29771798185376
min,16.189998999999997,205.53135999999998,False,210.0,1.0996783239651846,207.76567999999997
25%,16.279999,205.53135999999998,0.0,210.0,3.1598056466815234,207.76567999999997
50%,16.477498999999998,205.53135999999998,0.0,210.0,3.1598056466815234,207.76567999999997
75%,38.220937125,252.14672,1.0,264.4477593484375,8.257476147560403,259.39639313281253
max,56.785,625.0695999999999,True,636.9750664333333,206.6512304616831,630.7574732166665
