,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,209.0,210.0,334,209.0,209.0,210.0
mean,25.828639771464697,260.3297728994717,0.35029940119760478,268.2129801732495,19.737695011341543,264.1271795359483
std,13.858781447824121,110.12159238686793,0.47777942961475822,114.71444590151174,36.974870813091385,108.44232047432114
min,16.775,207.29709333333335,False,210.0,1.6615312301542378,207.65024
25%,16.912498999999997,207.65024,0.0,210.0,1.6615312301629959,208.82512
50%,17.029999500000002,207.65024,0.0,210.0,1.6615312301629959,208.82512000000003
75%,24.029999,207.65024000000003,1.0,260.3249891666667,24.18209820974639,235.273341059375
max,58.259997999999996,629.30736,True,646.9973536722222,173.06543121344367,622.2164066666667
