,description,base lab cfm,hood inc cfm,sash driven cfm,lab total cfm,savings cad
0,current operation,586.1199999999968,0.0,139.04911569044592,675.1691156904494,0.0
1,reduced unoccupied ach,541.8127504150442,0.0,182.2120309986392,674.0247814136939,5.721671383777789
2,reduced unoccupied face velocity,586.1199999999968,0.0,62.15992891872861,598.2799289187287,384.44593385860344
3,sash reduced 20%,586.1199999999968,0.0,27.74257957731943,563.8625795773177,556.5326805656588
4,sash reduced 50%,586.1199999999968,0.0,0.0,536.1199999999957,695.2455784522687
5,"reduced ach, sash reduced 20%",542.6530603209662,0.0,62.987302476295525,555.640362797268,597.6437644659069
6,"reduced ach, sash reduced 50%",541.1252241283814,0.0,0.0,491.1252241283821,920.2194578103365
7,"all reduced (ach, face vel, sash 50%)",541.8891422246737,0.0,0.0,491.8891422246742,916.3998673288762
