,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm,description
0,1.6137724550898203,2065.795409181633,1690.0,189.43912175648734,2255.2345309381194,2981.547267727717,1731.6202538255425,893.7648483960631,2354.1549014171924,2641.59700047481,2265.1317835234936,386.36246953668876,9.8972525853747,current operation
1,1.589820359281437,1389.7994011976068,1690.0,334.73952095808386,1724.5389221556893,2975.5898682921593,1731.6202538255425,890.2336857528513,2351.9668212858646,2386.7562076478393,1771.24368065362,662.2172854921521,46.70475849793053,reduced overall ach
2,1.6676646706586826,2044.493013972053,1690.0,198.291417165669,2242.78443113772,2473.485431545898,1731.6202538255425,563.4963530449342,2101.126958121153,2393.3171107918333,2250.870677072327,150.5326796541134,8.08624593460697,current operation sash reduced .2
3,1.5718562874251496,1364.2365269461097,1690.0,360.3023952095808,1724.5389221556893,2455.1898173956156,1731.6202538255425,550.8392753383143,2091.588566395199,2110.975342352368,1771.24368065362,386.436420196679,46.70475849793053,reduced overall ach sash reduced .2
