,per_hour_hood_data_count,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
count,1680.0,1680,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0
mean,1.0,0.52916666666666667,776.1681666666763,175.0,0.0,776.1681666666763,335.2171323896082,235.21868007804255,71.81504858725759,285.217906233826,776.1681666666763,776.1681666666763,0.0,0.0
std,0.0,0.49929720311843329,97.70638779789715,0.0,0.0,97.70638779789715,59.602552797072526,48.336444759206536,24.60772350661477,50.62453123387952,97.70638779789715,97.70638779789715,0.0,0.0
min,1.0,False,665.6800000000001,175.0,0.0,665.6800000000001,202.15999113333334,203.41248,0.5592160013126021,204.90511556666667,665.6800000000001,665.6800000000001,0.0,0.0
25%,1.0,0.0,665.6800000000001,175.0,0.0,665.6800000000001,301.2454483733333,207.65024000000003,59.802086815952634,254.44784418666666,665.6800000000001,665.6800000000001,0.0,0.0
50%,1.0,1.0,862.52,175.0,0.0,862.52,334.02879104,214.00688,79.84969688065291,275.01493962,862.52,862.52,0.0,0.0
75%,1.0,1.0,862.52,175.0,0.0,862.52,363.18168586,243.6712,89.29619382810303,301.02339685,862.52,862.52,0.0,0.0
max,1.0,True,862.52,175.0,0.0,862.52,524.3541333333334,629.30736,106.95320991420124,574.09350372,862.52,862.52,0.0,0.0
