,minimum_evac,hood_unadjusted_sum,hood_adjusted_sum
2013-10-24 17:30:00-05:00,4967,3976.1721684259255,4967.0
2013-10-24 18:00:00-05:00,4967,4032.8957827777776,4967.0
2013-10-24 18:30:00-05:00,4967,3909.1235605555553,4967.0
2013-10-24 19:00:00-05:00,4967,4189.764524675926,4967.0
2013-10-24 19:30:00-05:00,4967,4083.844384166667,4967.0
2013-10-24 20:00:00-05:00,4967,4192.2615235185185,4967.0
2013-10-24 20:30:00-05:00,4967,3849.2485936111107,4967.0
2013-10-24 21:00:00-05:00,4967,4085.2360625000006,4967.0
2013-10-24 21:30:00-05:00,4967,4012.879354074074,4967.0
2013-10-24 22:00:00-05:00,4967,4151.636986157408,4967.0
2013-10-24 22:30:00-05:00,4967,4067.484218101852,4967.0
2013-10-24 23:00:00-05:00,4967,3885.6041122222223,4967.0
2013-10-24 23:30:00-05:00,4967,4192.730513425926,4967.0
2013-10-25 00:00:00-05:00,2324,3734.2180195833334,3734.2180195833334
2013-10-25 00:30:00-05:00,2324,3734.1110722222224,3734.1110722222224
2013-10-25 01:00:00-05:00,2324,3733.8874591666668,3733.8874591666668
2013-10-25 01:30:00-05:00,2324,3733.8874591666668,3733.8874591666668
2013-10-25 02:00:00-05:00,2324,3733.8874591666668,3733.8874591666668
2013-10-25 02:30:00-05:00,2324,3733.8874591666668,3733.8874591666668
2013-10-25 03:00:00-05:00,2324,3733.8874591666668,3733.8874591666668
2013-10-25 03:30:00-05:00,2324,3733.83399375,3733.83399375
2013-10-25 04:00:00-05:00,2324,3733.8874591666668,3733.8874591666668
2013-10-25 04:30:00-05:00,2324,3733.8874591666668,3733.8874591666668
2013-10-25 05:00:00-05:00,2324,3733.216643333333,3733.216643333333
2013-10-25 05:30:00-05:00,2324,3733.2944172222224,3733.2944172222224
2013-10-25 06:00:00-05:00,2324,3733.663853888889,3733.663853888889
2013-10-25 06:30:00-05:00,2324,3733.8874591666668,3733.8874591666668
2013-10-25 07:00:00-05:00,2324,3733.8874591666668,3733.8874591666668
2013-10-25 07:30:00-05:00,2324,3733.8874591666668,3733.8874591666668
2013-10-25 08:00:00-05:00,4967,4105.763836388889,4967.0
2013-10-25 08:30:00-05:00,4967,4159.704108333333,4967.0
2013-10-25 09:00:00-05:00,4967,4313.8582633333335,4967.0
2013-10-25 09:30:00-05:00,4967,4112.010117777778,4967.0
2013-10-25 10:00:00-05:00,4967,4733.859646388889,4967.0
2013-10-25 10:30:00-05:00,4967,4499.64808462963,4967.0
2013-10-25 11:00:00-05:00,4967,4792.613095277778,4967.0
2013-10-25 11:30:00-05:00,4967,4187.423546944445,4967.0
2013-10-25 12:00:00-05:00,4967,4372.369399722222,4967.0
2013-10-25 12:30:00-05:00,4967,4513.316612222222,4967.0
2013-10-25 13:00:00-05:00,2702,4680.792987499999,4680.792987499999
2013-10-25 13:30:00-05:00,4967,4175.890681111111,4967.0
2013-10-25 14:00:00-05:00,4967,4208.805966018519,4967.0
2013-10-25 14:30:00-05:00,4967,4949.929994074073,4967.0
2013-10-25 15:00:00-05:00,4967,4240.312414444445,4967.0
2013-10-25 15:30:00-05:00,4967,4761.347360370371,4967.0
2013-10-25 16:00:00-05:00,4967,4794.7068524074075,4967.0
2013-10-25 16:30:00-05:00,4967,3966.5180030555557,4967.0
2013-10-25 17:00:00-05:00,4967,4166.756880925926,4967.0
2013-10-25 17:30:00-05:00,4967,4546.2911369444455,4967.0
2013-10-25 18:00:00-05:00,2702,3948.9207769444447,3948.9207769444447
2013-10-25 18:30:00-05:00,4967,3889.6693964814817,4967.0
2013-10-25 19:00:00-05:00,4967,4079.2724012037042,4967.0
2013-10-25 19:30:00-05:00,4967,4435.597860277779,4967.0
2013-10-25 20:00:00-05:00,4967,4142.631884166667,4967.0
2013-10-25 20:30:00-05:00,4967,4112.798550833333,4967.0
2013-10-25 21:00:00-05:00,4967,4076.641618703704,4967.0
2013-10-25 21:30:00-05:00,4967,4280.337410555556,4967.0
2013-10-25 22:00:00-05:00,4967,4009.5235683333335,4967.0
2013-10-25 22:30:00-05:00,4967,4288.315215555556,4967.0
2013-10-25 23:00:00-05:00,4967,4291.572146388889,4967.0
2013-10-25 23:30:00-05:00,4967,4732.27168925926,4967.0
2013-10-26 00:00:00-05:00,2324,3803.299965,3803.299965
2013-10-26 00:30:00-05:00,2324,3803.4749572222227,3803.4749572222227
2013-10-26 01:00:00-05:00,2324,3803.795775,3803.795775
2013-10-26 01:30:00-05:00,2324,3803.640227222222,3803.640227222222
2013-10-26 02:00:00-05:00,2324,3803.5624533333335,3803.5624533333335
2013-10-26 02:30:00-05:00,2324,3803.5624533333335,3803.5624533333335
2013-10-26 03:00:00-05:00,2324,3803.5624533333335,3803.5624533333335
2013-10-26 03:30:00-05:00,2324,3803.3145395833335,3803.3145395833335
2013-10-26 04:00:00-05:00,2324,3803.5624533333335,3803.5624533333335
2013-10-26 04:30:00-05:00,2324,3803.5624533333335,3803.5624533333335
2013-10-26 05:00:00-05:00,2324,3803.474957222222,3803.474957222222
2013-10-26 05:30:00-05:00,2324,3803.4749572222227,3803.4749572222227
2013-10-26 06:00:00-05:00,2324,3803.5624533333335,3803.5624533333335
2013-10-26 06:30:00-05:00,2324,3803.5624533333335,3803.5624533333335
2013-10-26 07:00:00-05:00,2324,3803.4749494444445,3803.4749494444445
2013-10-26 07:30:00-05:00,2324,3803.5624533333335,3803.5624533333335
2013-10-26 08:00:00-05:00,4967,4072.7226294444445,4967.0
2013-10-26 08:30:00-05:00,2702,4103.547862222223,4103.547862222223
2013-10-26 09:00:00-05:00,4967,4387.698541111111,4967.0
2013-10-26 09:30:00-05:00,4967,4266.084654166667,4967.0
2013-10-26 10:00:00-05:00,2702,4190.249938425926,4190.249938425926
2013-10-26 10:30:00-05:00,4967,4071.677725277778,4967.0
2013-10-26 11:00:00-05:00,4967,4390.087429027777,4967.0
2013-10-26 11:30:00-05:00,4967,4009.8548008333332,4967.0
2013-10-26 12:00:00-05:00,4967,4206.927238981481,4967.0
2013-10-26 12:30:00-05:00,4967,4456.4068375,4967.0
2013-10-26 13:00:00-05:00,4967,3939.1402194444445,4967.0
2013-10-26 13:30:00-05:00,4967,4569.403371111111,4967.0
2013-10-26 14:00:00-05:00,4967,4439.728167824073,4967.0
2013-10-26 14:30:00-05:00,4967,4317.474002129629,4967.0
2013-10-26 15:00:00-05:00,4967,4071.6193783333338,4967.0
2013-10-26 15:30:00-05:00,4967,4415.962414444444,4967.0
2013-10-26 16:00:00-05:00,4967,4398.859650277777,4967.0
2013-10-26 16:30:00-05:00,4967,4302.479090833333,4967.0
2013-10-26 17:00:00-05:00,4967,4173.553649259259,4967.0
2013-10-26 17:30:00-05:00,4967,4211.406874444445,4967.0
2013-10-26 18:00:00-05:00,4967,4346.865211666666,4967.0
2013-10-26 18:30:00-05:00,4967,4089.159656111111,4967.0
2013-10-26 19:00:00-05:00,4967,4132.506878333334,4967.0
2013-10-26 19:30:00-05:00,4967,4432.383251666667,4967.0
2013-10-26 20:00:00-05:00,4967,4517.233267222223,4967.0
2013-10-26 20:30:00-05:00,4967,4517.133259444445,4967.0
2013-10-26 21:00:00-05:00,4967,4076.874256944445,4967.0
2013-10-26 21:30:00-05:00,4967,4109.3582866666675,4967.0
2013-10-26 22:00:00-05:00,4967,4297.615233703704,4967.0
2013-10-26 22:30:00-05:00,4967,4298.455501759259,4967.0
2013-10-26 23:00:00-05:00,4967,4345.062426111112,4967.0
2013-10-26 23:30:00-05:00,4967,4511.4054797222225,4967.0
2013-10-27 00:00:00-05:00,2324,3934.3999533333335,3934.3999533333335
2013-10-27 00:30:00-05:00,2324,3934.3562052777784,3934.3562052777784
2013-10-27 01:00:00-05:00,2324,3934.3999533333335,3934.3999533333335
2013-10-27 01:30:00-05:00,2324,3934.3999533333335,3934.3999533333335
2013-10-27 02:00:00-05:00,2324,3934.3999533333335,3934.3999533333335
2013-10-27 02:30:00-05:00,2324,3934.3999533333335,3934.3999533333335
2013-10-27 03:00:00-05:00,2324,3934.3999533333335,3934.3999533333335
2013-10-27 03:30:00-05:00,2324,3934.3999533333335,3934.3999533333335
2013-10-27 04:00:00-05:00,2324,3934.3999533333335,3934.3999533333335
2013-10-27 04:30:00-05:00,2324,3934.3999533333335,3934.3999533333335
2013-10-27 05:00:00-05:00,2324,3934.3999533333335,3934.3999533333335
2013-10-27 05:30:00-05:00,2324,3934.3999533333335,3934.3999533333335
2013-10-27 06:00:00-05:00,2324,3934.3999533333335,3934.3999533333335
2013-10-27 06:30:00-05:00,2324,3934.3999533333335,3934.3999533333335
2013-10-27 07:00:00-05:00,2324,3934.3999533333335,3934.3999533333335
2013-10-27 07:30:00-05:00,2324,3934.3999533333335,3934.3999533333335
2013-10-27 08:00:00-05:00,4967,3934.3999533333335,4967.0
2013-10-27 08:30:00-05:00,4967,4346.977715555556,4967.0
2013-10-27 09:00:00-05:00,4967,4408.4374241666665,4967.0
2013-10-27 09:30:00-05:00,4967,4241.798556666667,4967.0
2013-10-27 10:00:00-05:00,4967,4380.8179829629635,4967.0
2013-10-27 10:30:00-05:00,4967,4076.9617530555556,4967.0
2013-10-27 11:00:00-05:00,4967,4505.315213611111,4967.0
2013-10-27 11:30:00-05:00,4967,4568.208282777779,4967.0
2013-10-27 12:00:00-05:00,4967,4021.0943880555556,4967.0
2013-10-27 12:30:00-05:00,4967,4432.072844074074,4967.0
2013-10-27 13:00:00-05:00,4967,4390.854106388889,4967.0
2013-10-27 13:30:00-05:00,4967,4558.291579166666,4967.0
2013-10-27 14:00:00-05:00,4967,4251.497146388889,4967.0
2013-10-27 14:30:00-05:00,4967,5105.104772314815,5105.104772314815
