,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1681.0,1686.0,4796,1681.0,1681.0,1686.0
mean,29.68036848949429,225.91580528008396,0.44161801501251041,275.66807921830616,42.08684169568182,250.69171380432783
std,8.036220204583488,61.93432103196599,0.49663162468454397,74.89642798627015,26.736862887004747,63.99530699435687
min,18.934998999999998,200.58730666666665,False,175.0,0.009850704352798898,191.32512
25%,25.219998999999998,207.65024,0.0,229.36619094666668,19.585041309831123,218.06228992666666
50%,27.9775,207.65024000000003,0.0,260.213324,33.846769168072846,234.02966762
75%,33.049999,209.76912,1.0,309.67859075999996,67.60850928310896,259.5929262013889
max,74.40999599999999,629.30736,True,708.38316192,96.7322329241736,643.41870096
