,percent_open,datastream_flow,occupancy,evacuation_cfm,datastream_and_calculated_cfm_std,datastream_and_calculated_cfm_mean
count,1681.0,1686.0,4796,1681.0,1681.0,1686.0
mean,29.68036848949429,225.91580528008396,0.43953294412010008,275.74599076094285,42.15732138216655,250.73055404844771
std,8.036220204583488,61.93432103196599,0.49638202050483748,75.03392256394538,26.850711965176995,64.04385827880336
min,18.934998999999998,200.58730666666665,False,175.0,0.03836289977784274,191.32512
25%,25.219998999999998,207.65024,0.0,228.6822222222222,19.18746731655789,217.23754252083333
50%,27.9775,207.65024000000003,0.0,260.72572418666664,33.117494033038774,234.99179264333333
75%,33.049999,209.76912,1.0,308.68412605333333,67.91322832375863,259.1762656316667
max,74.40999599999999,629.30736,True,686.6980847999998,102.47489520381711,655.8838423999998
