,description,base lab cfm,hood inc cfm,sash driven cfm,lab total cfm,savings cad
0,current operation,862.5200000000143,0.0,0.0,862.5200000000143,0.0
1,reduced unoccupied ach,795.7665907729281,0.0,0.0,795.7665907729281,333.767046135431
2,reduced unoccupied face velocity,862.5200000000143,0.0,0.0,862.5200000000143,0.0
3,sash reduced 20%,862.5200000000143,0.0,0.0,862.5200000000143,0.0
4,sash reduced 50%,862.5200000000143,0.0,0.0,862.5200000000143,0.0
5,"reduced ach, sash reduced 20%",798.5971240263724,0.0,0.0,798.5971240263724,319.61437986820954
6,"reduced ach, sash reduced 50%",798.0074295985725,0.0,0.0,798.0074295985725,322.56285200720924
7,"all reduced (ach, face vel, sash 50%)",799.1868184541748,0.0,0.0,799.1868184541748,316.66590772919733
