,ottomaass-230-12__mcgill-standard__otto-mass-119-230,ottomaass-230-4__mcgill-standard__otto-mass-119-230,ottomaass-230-17__mcgill-standard__otto-mass-119-230,ottomaass-230-12__mcgill-standard__otto-mass-119-230,ottomaass-230-1__mcgill-standard__otto-mass-119-230,ottomaass-230-7__mcgill-standard__otto-mass-119-230,ottomaass-230-14__mcgill-standard__otto-mass-119-230,ottomaass-230-6__mcgill-standard__otto-mass-119-230,ottomaass-230-12__mcgill-standard__otto-mass-119-230,ottomaass-230-18__mcgill-standard__otto-mass-119-230,ottomaass-230-18__mcgill-standard__otto-mass-119-230,ottomaass-230-4__mcgill-standard__otto-mass-119-230,ottomaass-230-1__mcgill-standard__otto-mass-119-230,ottomaass-230-12__mcgill-standard__otto-mass-119-230,ottomaass-230-1__mcgill-standard__otto-mass-119-230
2013-10-28 12:30:00-05:00,200.0,200.0,200.0,200.0,205.8437375,200.0,214.124990625,200.0,200.0,,,200.0,200.0,200.0,205.8437375
2013-10-28 13:00:00-05:00,200.0,200.0,200.0,287.2187375,200.0,200.0,200.0,295.1875,200.0,,,200.0,205.99999791666667,287.2187375,200.0
2013-10-28 13:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,295.1875,200.0,,,200.0,200.0,200.0,200.0
2013-10-28 14:00:00-05:00,315.61978229166664,200.0,229.1874875,200.0,200.0,200.0,214.24999375,200.0,200.0,,,200.0,206.03125000000003,200.0,206.03125000000003
2013-10-28 14:30:00-05:00,351.82812187499997,200.0,229.1874875,211.096873125,200.0,200.0,200.0,200.0,211.096873125,,,200.0,200.0,211.096873125,200.0
2013-10-28 15:00:00-05:00,200.0,200.0,229.1874875,200.0,200.0,200.0,214.24999375,295.1875,200.0,,,200.0,200.0,200.0,205.9062416666667
2013-10-28 15:30:00-05:00,200.0,237.3437375,200.0,200.0,200.0,200.0,214.24999375,200.0,265.6406208333333,,,237.3437375,200.0,200.0,200.0
2013-10-28 16:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-28 16:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-28 17:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-28 17:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-28 18:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-28 18:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-28 19:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-28 19:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-28 20:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-28 20:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-28 21:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-28 21:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-28 22:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-28 22:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-28 23:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-28 23:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 00:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 00:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 01:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 01:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 02:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 02:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 03:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 03:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 04:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 04:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 05:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 05:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 06:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 06:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 07:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 07:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 08:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 08:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 09:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 09:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 10:00:00-05:00,200.0,236.62500624999998,200.0,200.0,200.0,200.0,214.24999375,200.0,200.0,,,200.0,205.8437375,200.0,205.8437375
2013-10-29 10:30:00-05:00,207.03749624999995,200.0,200.0,207.03749624999995,200.0,200.0,200.0,295.1875,207.03749624999995,,,200.0,200.0,207.03749624999995,200.0
2013-10-29 11:00:00-05:00,207.03749624999995,200.0,200.0,207.03749624999995,205.8437375,200.0,200.0,200.0,207.03749624999995,,,200.0,200.0,345.06249374999993,200.0
2013-10-29 11:30:00-05:00,207.03749624999995,236.62500624999998,200.0,345.06249374999993,200.0,200.0,200.0,200.0,207.03749624999995,,,236.62500624999998,200.0,207.03749624999995,200.0
2013-10-29 12:00:00-05:00,207.03749624999995,236.62500624999998,200.0,207.03749624999995,205.8437375,200.0,200.0,200.0,345.06249374999993,,,200.0,205.8437375,207.03749624999995,205.8437375
2013-10-29 12:30:00-05:00,345.06249374999993,200.0,200.0,207.03749624999995,205.8437375,200.0,200.0,200.0,345.06249374999993,,,200.0,200.0,345.06249374999993,200.0
2013-10-29 13:00:00-05:00,200.0,200.0,200.0,200.0,205.99999791666667,200.0,200.0,200.0,200.0,,,200.0,205.99999791666667,324.401034375,205.99999791666667
2013-10-29 13:30:00-05:00,350.92707499999995,200.0,200.0,210.55624499999996,200.0,200.0,200.0,200.0,350.92707499999995,,,200.0,200.0,210.55624499999996,200.0
2013-10-29 14:00:00-05:00,213.11249249999997,200.0,219.53125,355.1874875,200.0,200.0,200.0,200.0,213.11249249999997,,,200.0,200.0,213.11249249999997,200.0
2013-10-29 14:30:00-05:00,202.20312124999998,200.0,200.0,202.20312124999998,200.0,200.0,200.0,200.0,202.20312124999998,,,200.0,200.0,337.0052020833333,200.0
2013-10-29 15:00:00-05:00,232.54165625000007,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,205.8437375
2013-10-29 15:30:00-05:00,204.59374583333337,200.0,200.0,200.0,200.0,200.0,200.0,200.0,204.59374583333337,,,200.0,200.0,200.0,200.0
2013-10-29 16:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 16:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 17:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 17:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 18:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 18:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 19:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 19:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 20:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 20:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 21:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 21:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 22:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 22:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 23:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-29 23:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 00:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 00:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 01:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 01:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 02:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 02:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 03:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 03:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 04:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 04:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 05:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 05:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 06:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 06:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 07:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 07:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 08:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 08:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 09:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 09:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 10:00:00-05:00,200.0,200.0,200.0,200.0,205.8437375,200.0,200.0,200.0,200.0,,,200.0,205.8437375,200.0,200.0
2013-10-30 10:30:00-05:00,200.0,200.0,200.0,206.42707499999995,200.0,200.0,200.0,200.0,200.0,,,200.0,205.8437375,200.0,200.0
2013-10-30 11:00:00-05:00,204.91666041666662,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,205.87498958333333
2013-10-30 11:30:00-05:00,200.0,200.0,200.0,200.0,206.03125000000003,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,206.03125000000003
2013-10-30 12:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,206.03125000000003
2013-10-30 12:30:00-05:00,200.0,200.0,200.0,200.0,206.03125000000003,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 13:00:00-05:00,200.0,200.0,200.0,270.6093791666667,200.0,200.0,200.0,200.0,270.6093791666667,,,200.0,200.0,270.6093791666667,206.03125000000003
2013-10-30 13:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 14:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,285.06250625,,,200.0,200.0,285.06250625,200.0
2013-10-30 14:30:00-05:00,285.06250625,200.0,200.0,200.0,206.03125000000003,200.0,200.0,200.0,200.0,,,200.0,206.03125000000003,200.0,200.0
2013-10-30 15:00:00-05:00,318.1666625,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,205.96874583333337,200.0,205.96874583333337
2013-10-30 15:30:00-05:00,327.03123124999996,200.0,200.0,327.03123124999996,205.8437375,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 16:00:00-05:00,224.43749499999998,200.0,200.0,224.43749499999998,200.0,200.0,200.0,200.0,224.43749499999998,,,200.0,200.0,224.43749499999998,200.0
2013-10-30 16:30:00-05:00,238.6437475,200.0,200.0,238.6437475,200.0,200.0,200.0,200.0,238.6437475,,,200.0,200.0,238.6437475,200.0
2013-10-30 17:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 17:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 18:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 18:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 19:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 19:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 20:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 20:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 21:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 21:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 22:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 22:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 23:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-30 23:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 00:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 00:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 01:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 01:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 02:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 02:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 03:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 03:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 04:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 04:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 05:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 05:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 06:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 06:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 07:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 07:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 08:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 08:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 09:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 09:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 10:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,229.421878125
2013-10-31 10:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,252.81250624999996
2013-10-31 11:00:00-05:00,200.0,200.0,200.0,200.0,252.81250624999996,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 11:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 12:00:00-05:00,200.0,200.0,200.0,200.0,252.81250624999996,200.0,200.0,200.0,200.0,,,259.79165624999996,252.81250624999996,200.0,252.81250624999996
2013-10-31 12:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,312.81249375000004,200.0,,,200.0,200.0,200.0,252.81250624999996
2013-10-31 13:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,312.33332916666666,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 13:30:00-05:00,200.0,200.0,200.0,200.0,252.81250624999996,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,252.81250624999996
2013-10-31 14:00:00-05:00,200.0,200.0,200.0,200.0,252.81250624999996,200.0,200.0,200.0,200.0,,,200.0,252.81250624999996,200.0,252.81250624999996
2013-10-31 14:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,290.9947916666667
2013-10-31 15:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,312.5624875,200.0,,,200.0,298.34375625,200.0,200.0
2013-10-31 15:30:00-05:00,200.0,275.18749375,200.0,200.0,298.34375625,200.0,200.0,200.0,200.0,,,200.0,298.34375625,200.0,200.0
2013-10-31 16:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 16:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 17:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 17:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 18:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 18:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 19:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 19:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 20:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 20:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 21:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 21:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 22:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 22:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 23:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-10-31 23:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 00:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 00:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 01:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 01:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 02:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 02:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 03:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 03:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 04:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 04:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 05:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 05:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 06:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 06:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 07:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 07:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 08:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
2013-11-01 08:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,200.0,200.0,200.0,200.0
