,minimum_evac,hood_unadjusted_sum,hood_adjusted_sum
2013-10-24 17:30:00-05:00,3836,2600.0,3836.0
2013-10-24 18:00:00-05:00,3836,2600.0,3836.0
2013-10-24 18:30:00-05:00,3836,2600.0,3836.0
2013-10-24 19:00:00-05:00,3836,2600.0,3836.0
2013-10-24 19:30:00-05:00,3836,2600.0,3836.0
2013-10-24 20:00:00-05:00,3836,2600.0,3836.0
2013-10-24 20:30:00-05:00,3836,2600.0,3836.0
2013-10-24 21:00:00-05:00,3836,2600.0,3836.0
2013-10-24 21:30:00-05:00,3836,2600.0,3836.0
2013-10-24 22:00:00-05:00,3836,2600.0,3836.0
2013-10-24 22:30:00-05:00,3836,2600.0,3836.0
2013-10-24 23:00:00-05:00,3836,2600.0,3836.0
2013-10-24 23:30:00-05:00,3836,2600.0,3836.0
2013-10-25 00:00:00-05:00,3836,2600.0,3836.0
2013-10-25 00:30:00-05:00,3836,2600.0,3836.0
2013-10-25 01:00:00-05:00,3836,2600.0,3836.0
2013-10-25 01:30:00-05:00,3836,2600.0,3836.0
2013-10-25 02:00:00-05:00,3836,2600.0,3836.0
2013-10-25 02:30:00-05:00,3836,2600.0,3836.0
2013-10-25 03:00:00-05:00,3836,2600.0,3836.0
2013-10-25 03:30:00-05:00,3836,2600.0,3836.0
2013-10-25 04:00:00-05:00,3836,2600.0,3836.0
2013-10-25 04:30:00-05:00,3836,2600.0,3836.0
2013-10-25 05:00:00-05:00,3836,2600.0,3836.0
2013-10-25 05:30:00-05:00,3836,2600.0,3836.0
2013-10-25 06:00:00-05:00,3836,2600.0,3836.0
2013-10-25 06:30:00-05:00,3836,2600.0,3836.0
2013-10-25 07:00:00-05:00,3836,2600.0,3836.0
2013-10-25 07:30:00-05:00,3836,2600.0,3836.0
2013-10-25 08:00:00-05:00,3836,2600.0,3836.0
2013-10-25 08:30:00-05:00,3836,2600.0,3836.0
2013-10-25 09:00:00-05:00,3836,2600.0,3836.0
2013-10-25 09:30:00-05:00,3836,2600.0,3836.0
2013-10-25 10:00:00-05:00,8751,2600.0,8751.0
2013-10-25 10:30:00-05:00,8751,2646.6249875,8751.0
2013-10-25 11:00:00-05:00,8751,2980.54685,8751.0
2013-10-25 11:30:00-05:00,8751,2664.9062437499997,8751.0
2013-10-25 12:00:00-05:00,8751,2701.3125,8751.0
2013-10-25 12:30:00-05:00,8751,2701.3125,8751.0
2013-10-25 13:00:00-05:00,8751,2701.3125,8751.0
2013-10-25 13:30:00-05:00,8751,2600.0,8751.0
2013-10-25 14:00:00-05:00,8751,2664.88540625,8751.0
2013-10-25 14:30:00-05:00,8751,2664.6249812499996,8751.0
2013-10-25 15:00:00-05:00,8751,2664.62498125,8751.0
2013-10-25 15:30:00-05:00,8751,2621.302067708333,8751.0
2013-10-25 16:00:00-05:00,3836,2600.0,3836.0
2013-10-25 16:30:00-05:00,3836,2600.0,3836.0
2013-10-25 17:00:00-05:00,3836,2600.0,3836.0
2013-10-25 17:30:00-05:00,3836,2600.0,3836.0
2013-10-25 18:00:00-05:00,3836,2600.0,3836.0
2013-10-25 18:30:00-05:00,3836,2600.0,3836.0
2013-10-25 19:00:00-05:00,3836,2600.0,3836.0
2013-10-25 19:30:00-05:00,3836,2600.0,3836.0
2013-10-25 20:00:00-05:00,3836,2600.0,3836.0
2013-10-25 20:30:00-05:00,3836,2600.0,3836.0
2013-10-25 21:00:00-05:00,3836,2600.0,3836.0
2013-10-25 21:30:00-05:00,3836,2600.0,3836.0
2013-10-25 22:00:00-05:00,3836,2600.0,3836.0
2013-10-25 22:30:00-05:00,3836,2600.0,3836.0
2013-10-25 23:00:00-05:00,3836,2600.0,3836.0
2013-10-25 23:30:00-05:00,3836,2600.0,3836.0
2013-10-26 00:00:00-05:00,3836,2600.0,3836.0
2013-10-26 00:30:00-05:00,3836,2600.0,3836.0
2013-10-26 01:00:00-05:00,3836,2600.0,3836.0
2013-10-26 01:30:00-05:00,3836,2600.0,3836.0
2013-10-26 02:00:00-05:00,3836,2600.0,3836.0
2013-10-26 02:30:00-05:00,3836,2600.0,3836.0
