,hood,flow,open
count,763.0,763.0,759.0
mean,139077.0,101.73787680209699,22.789419708827545
std,0.0016009859986829999,13.189591426397591,7.509135234011749
min,139077.0,97.0,15.355
25%,139077.0,98.0,17.889999
50%,139077.0,99.0,20.6
75%,139077.0,99.0,23.077499500000002
max,139077.0,216.0,51.314999
