,hood,flow,open
count,190.0,190.0,189.0
mean,139029.0,99.09473684210526,23.7932532116402
std,0.0,4.145689887024415,5.585091395893419
min,139029.0,94.0,19.514999
25%,139029.0,98.0,19.514999
50%,139029.0,99.0,19.514999
75%,139029.0,99.0,31.039998999999998
max,139029.0,132.0,31.08
