,hood,flow,open
count,862.0,862.0,859.0
mean,139230.0,118.49419953596288,19.922787725262026
std,0.0,53.79897057201209,20.059339643726815
min,139230.0,97.0,2.055
25%,139230.0,98.0,7.41
50%,139230.0,98.0,14.63
75%,139230.0,112.5,21.6
max,139230.0,335.0,98.834999
