,hood,flow,open
count,848.0,848.0,842.0
mean,22328.0,289.9893867924528,60.94923862589021
std,0.0,0.3519292101859733,10.098344725571787
min,22328.0,289.0,52.934998
25%,22328.0,290.0,53.25
50%,22328.0,290.0,53.785
75%,22328.0,290.0,69.239998
max,22328.0,291.0,80.53499599999999
