,hood,flow,open
count,920.0,920.0,914.0
mean,139257.0,118.44130434782609,29.653725037198846
std,0.0,48.43416305291467,13.543531926671085
min,139257.0,95.0,18.975
25%,139257.0,99.0,20.09
50%,139257.0,99.0,27.459999
75%,139257.0,99.0,30.619999
max,139257.0,298.0,73.564995
