,hood,flow,open
count,1095.0,1095.0,1090.0
mean,22356.0,282.2931506849315,54.97551788899075
std,0.0,0.7533584950525449,19.014739496895647
min,22356.0,280.0,20.504998999999998
25%,22356.0,282.0,52.799999
50%,22356.0,282.0,52.945
75%,22356.0,283.0,72.504997
max,22356.0,283.0,78.305
