,hood,flow,open
count,920.0,920.0,918.0
mean,139251.0,102.06739130434782,24.68117565359492
std,0.0,13.272478079186701,5.414793414122933
min,139251.0,94.0,17.469998999999998
25%,139251.0,99.0,22.754998999999998
50%,139251.0,100.0,24.49
75%,139251.0,100.0,28.269999
max,139251.0,296.0,58.84
