,hood,flow,open
count,567.0,567.0,563.0
mean,139052.0,120.71428571428571,25.27960864120788
std,0.0,52.115557152587215,13.716382829778262
min,139052.0,93.0,16.775
25%,139052.0,98.0,16.934998999999998
50%,139052.0,98.0,17.01
75%,139052.0,98.0,24.029999
max,139052.0,297.0,58.259997999999996
