,hood,flow,open
count,1081.0,1081.0,1076.0
mean,22384.0,282.0111008325624,23.33225338011121
std,0.0,0.10482255734902654,6.720713315564171
min,22384.0,282.0,8.92
25%,22384.0,282.0,19.404999
50%,22384.0,282.0,21.375
75%,22384.0,282.0,29.605
max,22384.0,283.0,58.344997
