,hood,flow,open
count,724.0,724.0,720.0
mean,139068.0,115.853591160221,27.167381202778
std,0.0,35.56445613721762,12.831634221369322
min,139068.0,97.0,17.584999
25%,139068.0,98.0,17.629998999999998
50%,139068.0,99.0,17.934998999999998
75%,139068.0,131.0,42.219997
max,139068.0,295.0,59.984997
