,hood,flow,open
count,951.0,951.0,946.0
mean,139281.0,151.93796004206098,35.61423765327689
std,0.0,69.50343679228713,20.29729218420452
min,139281.0,97.0,7.095
25%,139281.0,98.0,20.949999
50%,139281.0,118.0,23.059998999999998
75%,139281.0,168.0,60.734997
max,139281.0,297.0,101.239998
