,hood,flow,open
count,524.0,524.0,518.0
mean,139006.0,107.68320610687023,31.585539920849616
std,0.0,19.671266435133973,7.1863588544177555
min,139006.0,98.0,19.4
25%,139006.0,98.0,22.68
50%,139006.0,99.0,33.584998999999996
75%,139006.0,99.0,33.704997999999996
max,139006.0,234.0,43.879996999999996
