,hood,flow,open
count,1114.0,1114.0,1111.0
mean,22357.0,141.02064631956912,29.031287012600625
std,0.0,0.1422610846881418,0.062200826809302334
min,22357.0,141.0,28.939999
25%,22357.0,141.0,29.01
50%,22357.0,141.0,29.01
75%,22357.0,141.0,29.01
max,22357.0,142.0,29.279999
