,hood,flow,open
count,396.0,396.0,394.0
mean,139002.0,130.24747474747474,35.80754987563463
std,0.0,45.01301492451153,9.019574767199341
min,139002.0,95.0,17.4
25%,139002.0,98.0,30.889999
50%,139002.0,125.0,36.09
75%,139002.0,137.0,41.524998
max,139002.0,302.0,55.25
