,hood,flow,open
count,1072.0,1072.0,1071.0
mean,22389.0,282.160447761194,37.57850051073777
std,0.0,0.36719211787506645,7.075182312287019
min,22389.0,282.0,5.6
25%,22389.0,282.0,29.904999
50%,22389.0,282.0,36.959998999999996
75%,22389.0,282.0,39.959998999999996
max,22389.0,283.0,53.27
