,hood,flow,open
count,883.0,883.0,874.0
mean,139237.0,130.75537938844846,30.44256799313474
std,0.001488095238095238,53.49852353429109,10.495049505451037
min,139237.0,97.0,19.785
25%,139237.0,98.0,25.42
50%,139237.0,100.0,26.42
75%,139237.0,151.0,32.584998999999996
max,139237.0,354.0,76.564995
