,hood,flow,open
count,904.0,904.0,901.0
mean,139247.0,110.14491150442478,29.49822358490583
std,0.0,33.68573437741664,6.831465688622796
min,139247.0,97.0,21.639999
25%,139247.0,98.0,23.41
50%,139247.0,98.0,28.0
75%,139247.0,101.0,34.009997999999996
max,139247.0,297.0,55.41
