,hood,flow,open
count,981.0,981.0,975.0
mean,139430.0,131.25688073394497,44.029091060512634
std,0.0,67.08443709278755,5.3518058206225385
min,139430.0,77.0,34.974998
25%,139430.0,85.0,39.715
50%,139430.0,100.0,42.799999
75%,139430.0,124.0,49.314999
max,139430.0,256.0,53.860001000000004
