,hood,flow,open
count,993.0,993.0,987.0
mean,22379.0,282.2014098690836,31.77071853191497
std,0.0,0.4037600819874934,25.7516442030416
min,22379.0,281.0,0.0
25%,22379.0,282.0,0.4
50%,22379.0,282.0,54.544998
75%,22379.0,282.0,54.744999
max,22379.0,283.0,55.599998
