,hood,flow,open
count,737.0,737.0,735.0
mean,139074.0,107.58073270013568,25.587046779591873
std,0.0,30.45759361311315,8.622977200545467
min,139074.0,93.0,17.049999
25%,139074.0,98.0,19.209999
50%,139074.0,99.0,22.365
75%,139074.0,99.0,26.914998999999998
max,139074.0,295.0,57.715
