,hood,flow,open
count,944.0,944.0,942.0
mean,22366.0,281.9650423728813,0.9301114617834481
std,0.0,0.1894525189996871,1.0046505277077322
min,22366.0,281.0,0.46
25%,22366.0,282.0,0.66
50%,22366.0,282.0,0.865
75%,22366.0,282.0,0.865
max,22366.0,283.0,12.389999000000001
