,hood,flow,open
count,935.0,935.0,932.0
mean,139262.0,103.33155080213903,22.763358131974233
std,0.0,24.349199830569614,8.004241076850269
min,139262.0,90.0,18.324999
25%,139262.0,98.0,19.715
50%,139262.0,98.0,20.67
75%,139262.0,99.0,22.68
max,139262.0,297.0,75.915001
