,hood,flow,open
count,773.0,773.0,766.0
mean,139078.0,107.86157826649418,21.941481167102037
std,0.0,34.06908154316707,9.148800586462887
min,139078.0,95.0,16.975
25%,139078.0,98.0,17.209999
50%,139078.0,98.0,17.889999
75%,139078.0,98.0,22.68
max,139078.0,295.0,57.364998
