,hood,flow,open
count,827.0,827.0,823.0
mean,22364.0,211.95767835550183,27.780103320777865
std,0.0,0.3674378642306432,33.190688903521874
min,22364.0,211.0,0.605
25%,22364.0,212.0,0.865
50%,22364.0,212.0,2.15
75%,22364.0,212.0,70.125
max,22364.0,213.0,70.33000200000001
