,hood,flow,open
count,927.0,927.0,923.0
mean,139260.0,110.92988133764833,32.537534635969834
std,0.0,34.58692436807477,9.428324062869358
min,139260.0,97.0,21.209999
25%,139260.0,97.0,23.6
50%,139260.0,98.0,34.279999
75%,139260.0,99.0,34.584998999999996
max,139260.0,297.0,57.289997
