,hood,flow,open
count,687.0,687.0,684.0
mean,139061.0,116.6943231441048,23.731490638888996
std,0.0016873413973626215,48.56611327249571,12.169485736227136
min,139061.0,97.0,16.82
25%,139061.0,99.0,16.934998999999998
50%,139061.0,99.0,18.09
75%,139061.0,99.0,21.555
max,139061.0,296.0,58.639998999999996
