,hood,flow,open
count,193.0,193.0,193.0
mean,139014.0,147.26943005181346,37.02567254922281
std,0.0,80.85822177961228,18.999165688160065
min,139014.0,97.0,22.25
25%,139014.0,97.0,22.984999
50%,139014.0,98.0,26.799999
75%,139014.0,233.0,62.574996999999996
max,139014.0,301.0,69.78499599999999
