,hood,flow,open
count,1103.0,1103.0,1091.0
mean,22385.0,208.6047144152312,57.63511780109965
std,0.0,0.4891337253839908,0.2605548377386363
min,22385.0,208.0,57.07
25%,22385.0,208.0,57.469997
50%,22385.0,209.0,57.599998
75%,22385.0,209.0,57.799999
max,22385.0,209.0,58.324996999999996
