,hood,flow,open
count,958.0,958.0,954.0
mean,22377.0,282.2453027139875,1.3824423480083783
std,0.0,0.4304912775335941,1.8503547231827127
min,22377.0,282.0,0.0
25%,22377.0,282.0,0.0
50%,22377.0,282.0,0.0
75%,22377.0,282.0,3.87
max,22377.0,283.0,3.87
