,hood,flow,open
count,962.0,962.0,955.0
mean,139278.0,130.34719334719335,28.219617176963325
std,0.0,52.856175354180124,21.571094675963927
min,139278.0,95.0,1.82
25%,139278.0,98.0,10.585
50%,139278.0,99.0,20.715
75%,139278.0,140.0,50.18
max,139278.0,296.0,93.479996
