,hood,flow,open
count,673.0,673.0,667.0
mean,139060.0,103.15304606240713,18.338694712143976
std,0.0,26.960874326103276,7.472053704670407
min,139060.0,97.0,16.545
25%,139060.0,97.0,16.629998999999998
50%,139060.0,98.0,16.744999
75%,139060.0,99.0,16.744999
max,139060.0,297.0,57.524998
