,hood,flow,open
count,1022.0,1022.0,1019.0
mean,22276.0,284.20156555772996,73.08597055839036
std,0.0,0.5808547647153558,4.297124858780717
min,22276.0,282.0,54.555
25%,22276.0,284.0,73.059998
50%,22276.0,284.0,73.135002
75%,22276.0,285.0,76.144997
max,22276.0,285.0,76.610001
