,hood,flow,open
count,878.0,878.0,874.0
mean,139233.0,107.50113895216401,13.41971946681923
std,0.0,36.687491908760364,16.489751751854044
min,139233.0,95.0,3.325
25%,139233.0,97.0,5.26
50%,139233.0,98.0,7.779999999999999
75%,139233.0,98.0,12.425
max,139233.0,323.0,100.29499799999999
