,hood,flow,open
count,960.0,960.0,954.0
mean,139282.0,137.825,38.68698596226414
std,0.0,48.51501385491987,19.913192931441152
min,139282.0,93.0,1.27
25%,139282.0,98.0,21.34
50%,139282.0,125.0,42.805
75%,139282.0,158.0,50.579997999999996
max,139282.0,299.0,92.894997
