,hood,flow,open
count,195.0,195.0,193.0
mean,139209.0,98.0,18.056450518134696
std,0.0,0.0,0.1814523747710156
min,139209.0,98.0,17.934998999999998
25%,139209.0,98.0,17.975
50%,139209.0,98.0,17.975
75%,139209.0,98.0,18.049999
max,139209.0,98.0,18.67
