,hood,flow,open
count,1080.0,1080.0,1074.0
mean,22375.0,282.0851851851852,0.0
std,0.0,0.27928639862034993,0.0
min,22375.0,282.0,0.0
25%,22375.0,282.0,0.0
50%,22375.0,282.0,0.0
75%,22375.0,282.0,0.0
max,22375.0,283.0,0.0
