,hood,flow,open
count,1075.0,1075.0,1069.0
mean,22266.0,283.0837209302326,75.09765044153367
std,0.0,0.40991564317876455,10.125463495355552
min,22266.0,281.0,51.66
25%,22266.0,283.0,79.41999799999999
50%,22266.0,283.0,79.459999
75%,22266.0,283.0,79.459999
max,22266.0,284.0,79.650002
