,hood,flow,open
count,705.0,705.0,702.0
mean,139063.0,101.08510638297872,18.06396674358983
std,0.0016656305965282066,18.51208502761458,3.932505847270355
min,139063.0,97.0,17.01
25%,139063.0,98.0,17.24
50%,139063.0,99.0,17.584999
75%,139063.0,99.0,17.705
max,139063.0,294.0,51.744999
