,hood,flow,open
count,606.0,606.0,603.0
mean,139053.0,101.05445544554455,18.380546822553967
std,0.0,19.01870340716599,5.339875370105464
min,139053.0,98.0,16.975
25%,139053.0,98.0,17.09
50%,139053.0,99.0,17.209999
75%,139053.0,99.0,18.279999
max,139053.0,292.0,63.879996999999996
