,hood,flow,open
count,813.0,813.0,811.0
mean,22331.0,282.95448954489547,58.6264973292237
std,0.0,0.24139402502762985,10.401234230530992
min,22331.0,282.0,51.514998999999996
25%,22331.0,283.0,51.514998999999996
50%,22331.0,283.0,51.514998999999996
75%,22331.0,283.0,67.354996
max,22331.0,285.0,78.650002
