,hood,flow,open
count,951.0,951.0,945.0
mean,22376.0,282.0483701366982,0.0
std,0.0,0.21466000952647485,0.0
min,22376.0,282.0,0.0
25%,22376.0,282.0,0.0
50%,22376.0,282.0,0.0
75%,22376.0,282.0,0.0
max,22376.0,283.0,0.0
