,hood,flow,open
count,783.0,783.0,774.0
mean,139089.0,104.20306513409962,25.76427592764856
std,0.0015803804294505426,28.03780587649244,9.444157724496584
min,139089.0,96.0,18.785
25%,139089.0,98.0,19.439999
50%,139089.0,98.0,21.555
75%,139089.0,98.0,29.07
max,139089.0,296.0,77.799995
