,hood,flow,open
count,980.0,980.0,977.0
mean,139445.0,164.23061224489797,32.85790099692912
std,0.0,83.20070544625506,4.029668238671654
min,139445.0,76.0,23.174999
25%,139445.0,84.0,30.545
50%,139445.0,92.5,31.965
75%,139445.0,253.0,34.279999
max,139445.0,255.0,59.869999
