,hood,flow,open
count,1090.0,1090.0,1085.0
mean,22355.0,282.0770642201835,6.345087547465453
std,0.0,0.5777688995499926,10.215888134579034
min,22355.0,281.0,0.0
25%,22355.0,282.0,0.0
50%,22355.0,282.0,0.4
75%,22355.0,282.0,17.725
max,22355.0,283.0,72.305
