,hood,flow,open
count,195.0,195.0,195.0
mean,139016.0,130.77435897435896,34.59171706666665
std,0.0,67.74756326864859,13.873403001904054
min,139016.0,97.0,20.02
25%,139016.0,98.0,22.83
50%,139016.0,98.0,34.66
75%,139016.0,99.0,34.774998
max,139016.0,296.0,74.104996
