,hood,flow,open
count,979.0,979.0,976.0
mean,139446.0,155.88049029622064,40.77855991803262
std,0.0,65.74632896486693,12.288427017659151
min,139446.0,95.0,17.09
25%,139446.0,98.0,28.154999
50%,139446.0,124.0,41.799999
75%,139446.0,185.0,52.279999
max,139446.0,297.0,66.470001
