,hood,flow,open
count,189.0,189.0,189.0
mean,139206.0,188.28571428571428,55.643887095237965
std,0.0,39.510069510254844,11.132013743525391
min,139206.0,97.0,19.744999
25%,139206.0,190.0,59.375
50%,139206.0,191.0,59.449996999999996
75%,139206.0,192.0,59.449996999999996
max,139206.0,297.0,59.449996999999996
