,hood,flow,open
count,980.0,980.0,974.0
mean,139438.0,124.33775510204082,40.40402857700199
std,0.0,52.44686209173903,10.440626034482717
min,139438.0,97.0,29.809998999999998
25%,139438.0,97.0,32.965
50%,139438.0,98.0,36.860001000000004
75%,139438.0,114.0,41.564999
max,139438.0,296.0,76.41999799999999
